"source" "type" "score" "phase" "gene_id" "gene_type" "gene_name" "level" "hgnc_id" "havana_gene" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ENSG00000176788.9" "HAVANA" "gene" NA NA "ENSG00000176788.9" "protein_coding" "BASP1" "2" "HGNC:957" "OTTHUMG00000131061.8" -0.369573058062197 5.78132971174038 -2.28481842626131 0.0228202137629947 0.0662991383801744 -4.62166036900371
"ENSG00000126698.11" "HAVANA" "gene" NA NA "ENSG00000126698.11" "protein_coding" "DNAJC8" "1" "HGNC:15470" "OTTHUMG00000003538.4" -0.14231940384582 6.47316450908803 -2.28469090269491 0.0228277653077774 0.06631295214989 -4.62949244256947
"ENSG00000129353.15" "HAVANA" "gene" NA NA "ENSG00000129353.15" "protein_coding" "SLC44A2" "1" "HGNC:17292" "OTTHUMG00000180585.4" 0.170561699630248 7.57490048461817 2.28455891397605 0.0228355835593112 0.0663161549552049 -4.62728901989247
"ENSG00000270157.1" "HAVANA" "gene" NA NA "ENSG00000270157.1" "lncRNA" "AC004918.3" "2" NA "OTTHUMG00000184086.1" -0.230321051942643 0.906847513090342 -2.28453075771384 0.0228372516762216 0.0663161549552049 -4.13214684925367
"ENSG00000111371.16" "HAVANA" "gene" NA NA "ENSG00000111371.16" "protein_coding" "SLC38A1" "1" "HGNC:13447" "OTTHUMG00000169470.4" -0.3026178429506 6.53912009001465 -2.28453063814321 0.0228372587604069 0.0663161549552049 -4.63054005284317
"ENSG00000214820.3" "HAVANA" "gene" NA NA "ENSG00000214820.3" "processed_pseudogene" "MPRIPP1" "1" "HGNC:44594" "OTTHUMG00000156454.1" 0.298352761665451 -2.2066840833292 2.28400894503997 0.0228681856875857 0.0663978303517826 -3.8810286717116
"ENSG00000134146.12" "HAVANA" "gene" NA NA "ENSG00000134146.12" "protein_coding" "DPH6" "2" "HGNC:30543" "OTTHUMG00000129759.7" -0.17616206960634 2.8365695418786 -2.28382420227473 0.0228791463300827 0.0664215206913506 -4.33706239739649
"ENSG00000237463.6" "HAVANA" "gene" NA NA "ENSG00000237463.6" "lncRNA" "LRRC52-AS1" "2" "HGNC:54044" "OTTHUMG00000034624.6" 0.769872590914537 -2.07977456672103 2.28357972190898 0.0228936581980097 0.0664493743786487 -3.85622700560653
"ENSG00000143776.18" "HAVANA" "gene" NA NA "ENSG00000143776.18" "protein_coding" "CDC42BPA" "2" "HGNC:1737" "OTTHUMG00000037618.3" 0.280005467439095 6.33483573472432 2.2835681410111 0.0228943458160768 0.0664493743786487 -4.62616331216054
"ENSG00000274523.5" "HAVANA" "gene" NA NA "ENSG00000274523.5" "protein_coding" "RCC1L" "2" "HGNC:14948" "OTTHUMG00000130373.6" -0.159463711607744 5.81247123782744 -2.28329188033135 0.022910754186275 0.0664888594561297 -4.62260879317584
"ENSG00000176261.15" "HAVANA" "gene" NA NA "ENSG00000176261.15" "protein_coding" "ZBTB8OS" "2" "HGNC:24094" "OTTHUMG00000007856.9" -0.125925024951136 4.43499719371059 -2.28320314346793 0.0229160268445138 0.0664960220882905 -4.53516990849096
"ENSG00000157570.12" "HAVANA" "gene" NA NA "ENSG00000157570.12" "protein_coding" "TSPAN18" "1" "HGNC:20660" "OTTHUMG00000163883.5" 0.27003078393172 3.70968349761518 2.28301632726808 0.0229271307395835 0.0665125159304551 -4.41413846709936
"ENSG00000238228.1" "HAVANA" "gene" NA NA "ENSG00000238228.1" "unprocessed_pseudogene" "OR7E7P" "1" "HGNC:8457" "OTTHUMG00000154185.1" 0.350792463956378 -0.821884608094008 2.2830131185771 0.0229273214972421 0.0665125159304551 -3.99669103322573
"ENSG00000116032.5" "HAVANA" "gene" NA NA "ENSG00000116032.5" "protein_coding" "GRIN3B" "2" "HGNC:16768" "OTTHUMG00000181904.1" 0.489219477763652 -0.308939943855467 2.28289024493734 0.0229346274136638 0.0665247598202679 -4.02271227504075
"ENSG00000274349.4" "HAVANA" "gene" NA NA "ENSG00000274349.4" "protein_coding" "ZNF658" "2" "HGNC:25226" "OTTHUMG00000188361.2" 0.207948769925168 0.673652803329203 2.28284776675859 0.0229371535862796 0.0665247598202679 -4.09461070199278
"ENSG00000224950.2" "HAVANA" "gene" NA NA "ENSG00000224950.2" "lncRNA" "AL390066.1" "2" NA "OTTHUMG00000019417.3" 0.300385217692502 -0.910567640779328 2.28272039051041 0.0229447300919961 0.0665385947261774 -3.99101780006683
"ENSG00000101181.17" "HAVANA" "gene" NA NA "ENSG00000101181.17" "protein_coding" "MTG2" "2" "HGNC:16239" "OTTHUMG00000032897.5" -0.176828732788152 4.95558218681621 -2.28188436922721 0.0229945119012391 0.0666748045956192 -4.58648589082884
"ENSG00000087152.15" "HAVANA" "gene" NA NA "ENSG00000087152.15" "protein_coding" "ATXN7L3" "2" "HGNC:25416" "OTTHUMG00000181812.2" -0.141250447810236 6.29620496529767 -2.2815726058862 0.0230131002792047 0.0667158805218606 -4.6355852681794
"ENSG00000211665.3" "HAVANA" "gene" NA NA "ENSG00000211665.3" "IG_V_gene" "IGLV3-16" "2" "HGNC:5901" "OTTHUMG00000151231.3" 0.663008590753452 -0.860296045890343 2.28154292836474 0.0230148704353064 0.0667158805218606 -3.98964871355335
"ENSG00000107651.13" "HAVANA" "gene" NA NA "ENSG00000107651.13" "protein_coding" "SEC23IP" "2" "HGNC:17018" "OTTHUMG00000019161.4" -0.120845690625403 6.00935787020336 -2.28148558355897 0.0230182911804012 0.0667158805218606 -4.62926638360159
"ENSG00000141564.15" "HAVANA" "gene" NA NA "ENSG00000141564.15" "protein_coding" "RPTOR" "1" "HGNC:30287" "OTTHUMG00000177622.4" -0.156047735103803 5.40450324679492 -2.28145805797149 0.0230199333002675 0.0667158805218606 -4.61087466880906
"ENSG00000275764.1" "HAVANA" "gene" NA NA "ENSG00000275764.1" "lncRNA" "AC092747.4" "2" NA "OTTHUMG00000187154.2" 0.20135002724826 2.41150863759612 2.28116342589724 0.0230375168400968 0.0667525144208548 -4.27297884666421
"ENSG00000102053.12" "HAVANA" "gene" NA NA "ENSG00000102053.12" "protein_coding" "ZC3H12B" "2" "HGNC:17407" "OTTHUMG00000021719.5" 0.268202762297492 0.42382475432725 2.28115190961482 0.0230382043654937 0.0667525144208548 -4.08059160412408
"ENSG00000268584.1" "HAVANA" "gene" NA NA "ENSG00000268584.1" "lncRNA" "AC073389.1" "2" NA "OTTHUMG00000182569.1" -0.233577795560113 -1.33099072897047 -2.28104563921227 0.0230445495832968 0.0667547441078595 -3.98023071895737
"ENSG00000135077.9" "HAVANA" "gene" NA NA "ENSG00000135077.9" "protein_coding" "HAVCR2" "2" "HGNC:18437" "OTTHUMG00000130249.4" 0.304717630721557 4.43449788639985 2.28104471404395 0.0230446048301489 0.0667547441078595 -4.51737309166531
"ENSG00000160602.14" "HAVANA" "gene" NA NA "ENSG00000160602.14" "protein_coding" "NEK8" "1" "HGNC:13387" "OTTHUMG00000179454.38" 0.202837927270038 2.94096712422714 2.28060818760473 0.0230706850879862 0.0668209683548458 -4.33646105645512
"ENSG00000164758.7" "HAVANA" "gene" NA NA "ENSG00000164758.7" "protein_coding" "MED30" "2" "HGNC:23032" "OTTHUMG00000164920.2" -0.182131657147936 3.29156602181121 -2.28056774180728 0.0230731028224852 0.0668209683548458 -4.40858002489978
"ENSG00000074582.15" "HAVANA" "gene" NA NA "ENSG00000074582.15" "protein_coding" "BCS1L" "1" "HGNC:1020" "OTTHUMG00000133114.6" -0.140034559266496 4.31471471278592 -2.28034951028654 0.0230861518913805 0.0668505937157586 -4.53343977834601
"ENSG00000286358.1" "HAVANA" "gene" NA NA "ENSG00000286358.1" "lncRNA" "AC096647.1" "2" NA "OTTHUMG00000195617.1" -0.716010104482965 -3.94474324980594 -2.28003805513192 0.0231047863710284 0.0668884854234402 -3.78624056440743
"ENSG00000188316.15" "HAVANA" "gene" NA NA "ENSG00000188316.15" "protein_coding" "ENO4" "1" "HGNC:31670" "OTTHUMG00000019113.8" 0.402076864716647 -1.94557461749587 2.28003649724825 0.0231048796127362 0.0668884854234402 -3.89328140556438
"ENSG00000139921.13" "HAVANA" "gene" NA NA "ENSG00000139921.13" "protein_coding" "TMX1" "2" "HGNC:15487" "OTTHUMG00000171003.4" -0.163721364409461 5.94561999143917 -2.27993979672804 0.0231106679279244 0.0668970744196176 -4.63238620220753
"ENSG00000271122.1" "HAVANA" "gene" NA NA "ENSG00000271122.1" "lncRNA" "AC018647.2" "2" NA "OTTHUMG00000185082.1" -0.18440442216991 3.32905757004527 -2.27957348220193 0.0231326063040132 0.0669524042319522 -4.41214877767883
"ENSG00000172939.9" "HAVANA" "gene" NA NA "ENSG00000172939.9" "protein_coding" "OXSR1" "1" "HGNC:8508" "OTTHUMG00000131084.4" -0.119449824233693 5.6768146177877 -2.2792484875134 0.0231520852489361 0.067000603106588 -4.62571534045335
"ENSG00000103549.22" "HAVANA" "gene" NA NA "ENSG00000103549.22" "protein_coding" "RNF40" "1" "HGNC:16867" "OTTHUMG00000132394.8" -0.173473911126754 6.05225272220171 -2.27837984424827 0.0232042185940881 0.0671432783580461 -4.63822927281135
"ENSG00000170006.12" "HAVANA" "gene" NA NA "ENSG00000170006.12" "protein_coding" "TMEM154" "2" "HGNC:26489" "OTTHUMG00000161463.2" 0.252965653714948 3.90488525869417 2.27806367464357 0.0232232195150576 0.0671900591460665 -4.44877680418911
"ENSG00000141736.14" "HAVANA" "gene" NA NA "ENSG00000141736.14" "protein_coding" "ERBB2" "1" "HGNC:3430" "OTTHUMG00000179300.3" 0.272258624345687 8.12390398994156 2.27796905205453 0.0232289087068025 0.0671937776343484 -4.63328407296829
"ENSG00000287467.1" "HAVANA" "gene" NA NA "ENSG00000287467.1" "lncRNA" "AC037459.4" "2" NA "OTTHUMG00000194673.1" 0.33830809090072 -2.13880024708575 2.27794803168497 0.0232301727232709 0.0671937776343484 -3.89539313900374
"ENSG00000067225.18" "HAVANA" "gene" NA NA "ENSG00000067225.18" "protein_coding" "PKM" "1" "HGNC:9021" "OTTHUMG00000172709.6" -0.212634557293244 10.2416064233265 -2.27746989325112 0.0232589407800188 0.0672687833488955 -4.57589034305848
"ENSG00000210082.2" "ENSEMBL" "gene" NA NA "ENSG00000210082.2" "Mt_rRNA" "MT-RNR2" "3" "HGNC:7471" NA -0.272256822971503 12.2022452596131 -2.27728232385442 0.0232702347034255 0.0672932387874397 -4.51350023660788
"ENSG00000157131.11" "HAVANA" "gene" NA NA "ENSG00000157131.11" "protein_coding" "C8A" "2" "HGNC:1352" "OTTHUMG00000008306.2" 0.711902725983326 -3.39882431161933 2.27701160996151 0.0232865433454151 0.0673321881365601 -3.80737639182345
"ENSG00000158578.21" "HAVANA" "gene" NA NA "ENSG00000158578.21" "protein_coding" "ALAS2" "1" "HGNC:397" "OTTHUMG00000021641.10" 0.479905589650145 -3.32279063450415 2.27683137925205 0.0232974065216426 0.067355384541903 -3.79618267873212
"ENSG00000133226.17" "HAVANA" "gene" NA NA "ENSG00000133226.17" "protein_coding" "SRRM1" "2" "HGNC:16638" "OTTHUMG00000003320.5" -0.113435370005533 6.51714498568364 -2.27665531070678 0.0233080230918522 0.0673778624125597 -4.64767403630721
"ENSG00000164190.19" "HAVANA" "gene" NA NA "ENSG00000164190.19" "protein_coding" "NIPBL" "1" "HGNC:28862" "OTTHUMG00000090795.6" -0.177510188568422 6.46428791795714 -2.2762429921028 0.0233329015475956 0.0674415574416057 -4.64823421647315
"ENSG00000160710.17" "HAVANA" "gene" NA NA "ENSG00000160710.17" "protein_coding" "ADAR" "1" "HGNC:225" "OTTHUMG00000037261.16" -0.140022959036637 8.86159024277915 -2.27614162505094 0.023339021368517 0.0674510155221257 -4.61885232640444
"ENSG00000183309.12" "HAVANA" "gene" NA NA "ENSG00000183309.12" "protein_coding" "ZNF623" "2" "HGNC:29084" "OTTHUMG00000165186.5" -0.148733368593405 5.30260051225271 -2.27609455748702 0.0233418634482936 0.0674510155221257 -4.61736641818631
"ENSG00000286162.2" "HAVANA" "gene" NA NA "ENSG00000286162.2" "lncRNA" "AL162253.2" "2" NA "OTTHUMG00000193528.2" -0.266572678478952 0.672793046565189 -2.27567089239418 0.0233674591833301 0.067511002585816 -4.13852722655586
"ENSG00000226608.3" "HAVANA" "gene" NA NA "ENSG00000226608.3" "processed_pseudogene" "FTLP3" "2" "HGNC:4000" "OTTHUMG00000031769.2" 0.349746364401254 1.62014823735829 2.27562103113749 0.0233704731596838 0.067511002585816 -4.19987809999649
"ENSG00000187653.11" "HAVANA" "gene" NA NA "ENSG00000187653.11" "processed_pseudogene" "TMSB4XP8" "2" "HGNC:11885" "OTTHUMG00000130951.3" 0.389518934329539 1.78773148917082 2.2755972210293 0.0233719125349537 0.067511002585816 -4.20731698848879
"ENSG00000112039.5" "HAVANA" "gene" NA NA "ENSG00000112039.5" "protein_coding" "FANCE" "2" "HGNC:3586" "OTTHUMG00000014565.4" -0.205285926680722 3.10472286512229 -2.27556249701841 0.0233740118189356 0.067511002585816 -4.39288918021188
"ENSG00000143669.14" "HAVANA" "gene" NA NA "ENSG00000143669.14" "protein_coding" "LYST" "1" "HGNC:1968" "OTTHUMG00000040527.12" 0.228802745049664 5.17350654441757 2.27546399180116 0.0233799679703426 0.0675199805818298 -4.59528752471074
"ENSG00000272636.4" "HAVANA" "gene" NA NA "ENSG00000272636.4" "protein_coding" "DOC2B" "2" "HGNC:2986" "OTTHUMG00000154415.5" 0.429885744835727 2.99067476411306 2.27526496484027 0.0233920062375959 0.0675396203125195 -4.33898223933273
"ENSG00000174851.16" "HAVANA" "gene" NA NA "ENSG00000174851.16" "protein_coding" "YIF1A" "1" "HGNC:16688" "OTTHUMG00000102079.7" -0.227597889941986 6.19789177667605 -2.27525737020067 0.023392465710941 0.0675396203125195 -4.64904117955815
"ENSG00000244720.1" "HAVANA" "gene" NA NA "ENSG00000244720.1" "processed_pseudogene" "NT5C3AP2" "1" "HGNC:54578" "OTTHUMG00000159278.1" 0.469936230947794 -3.29847645286707 2.2746716917314 0.0234279227660229 0.0676337573094366 -3.80447276385579
"ENSG00000141759.15" "HAVANA" "gene" NA NA "ENSG00000141759.15" "protein_coding" "TXNL4A" "1" "HGNC:30551" "OTTHUMG00000180376.3" -0.157553857443633 5.36711216625539 -2.27430485333665 0.0234501550488915 0.0676896976149522 -4.6261049751953
"ENSG00000163512.14" "HAVANA" "gene" NA NA "ENSG00000163512.14" "protein_coding" "AZI2" "1" "HGNC:24002" "OTTHUMG00000130573.10" -0.126891216147982 3.82807893724931 -2.27419130457918 0.0234570404077356 0.0677013302577494 -4.48430588227982
"ENSG00000113391.19" "HAVANA" "gene" NA NA "ENSG00000113391.19" "protein_coding" "FAM172A" "2" "HGNC:25365" "OTTHUMG00000131329.5" 0.153019033887661 4.48260747067005 2.27383493408926 0.0234786614049097 0.0677478055112997 -4.53986749654114
"ENSG00000279511.1" "HAVANA" "gene" NA NA "ENSG00000279511.1" "TEC" "AL356274.2" "2" NA "OTTHUMG00000175981.1" -0.657628222439067 -4.15503692984023 -2.27383169867891 0.0234788577767334 0.0677478055112997 -3.79115881805478
"ENSG00000211454.15" "HAVANA" "gene" NA NA "ENSG00000211454.15" "polymorphic_pseudogene" "AKR7L" "2" "HGNC:24056" "OTTHUMG00000002520.6" -0.485682019380579 -0.518191141913817 -2.27373075747167 0.0234849850779784 0.067757239741892 -4.0643897954599
"ENSG00000214176.9" "HAVANA" "gene" NA NA "ENSG00000214176.9" "transcribed_unprocessed_pseudogene" "PLEKHM1P1" "2" "HGNC:35411" "OTTHUMG00000179296.2" 0.233527779113274 4.28317759262685 2.27356164765385 0.0234952534498643 0.067778617751099 -4.5165345765711
"ENSG00000115507.10" "HAVANA" "gene" NA NA "ENSG00000115507.10" "protein_coding" "OTX1" "1" "HGNC:8521" "OTTHUMG00000129454.4" -0.330935914985758 2.08716991121292 -2.27348477187046 0.0234999226509259 0.0677838401524881 -4.30205888357237
"ENSG00000186312.10" "HAVANA" "gene" NA NA "ENSG00000186312.10" "transcribed_unprocessed_pseudogene" "CA5BP1" "2" "HGNC:29544" "OTTHUMG00000021182.5" -0.155995685320177 1.70428924949349 -2.27331567724579 0.0235101957876169 0.0678004001077809 -4.23175911609562
"ENSG00000267416.1" "HAVANA" "gene" NA NA "ENSG00000267416.1" "lncRNA" "AC025048.4" "2" NA "OTTHUMG00000179983.2" -0.27682929617881 -2.5614663705999 -2.27326252348391 0.0235134258871812 0.0678004001077809 -3.90050726495091
"ENSG00000165841.11" "HAVANA" "gene" NA NA "ENSG00000165841.11" "protein_coding" "CYP2C19" "2" "HGNC:2621" "OTTHUMG00000018799.6" 0.608868010816502 -3.5518703894289 2.27324908621633 0.0235142425173464 0.0678004001077809 -3.78698046434631
"ENSG00000143624.14" "HAVANA" "gene" NA NA "ENSG00000143624.14" "protein_coding" "INTS3" "2" "HGNC:26153" "OTTHUMG00000037089.6" -0.145656419565343 6.63131430919341 -2.27309306788629 0.0235237261103684 0.0678194973342455 -4.65638752892199
"ENSG00000087086.15" "HAVANA" "gene" NA NA "ENSG00000087086.15" "protein_coding" "FTL" "2" "HGNC:3999" "OTTHUMG00000183332.2" 0.289706772540972 11.8218793592519 2.27238213729728 0.0235669822972324 0.0679359453212619 -4.54486466298628
"ENSG00000146834.14" "HAVANA" "gene" NA NA "ENSG00000146834.14" "protein_coding" "MEPCE" "1" "HGNC:20247" "OTTHUMG00000155255.4" -0.16431627107833 5.68303155911743 -2.27205690666748 0.0235867938608081 0.0679847899878142 -4.64336499173092
"ENSG00000221823.11" "HAVANA" "gene" NA NA "ENSG00000221823.11" "protein_coding" "PPP3R1" "2" "HGNC:9317" "OTTHUMG00000129561.9" -0.121206448660267 5.27389517547493 -2.27198965245772 0.0235908924890983 0.0679883385093618 -4.62563536285086
"ENSG00000149380.12" "HAVANA" "gene" NA NA "ENSG00000149380.12" "protein_coding" "P4HA3" "1" "HGNC:30135" "OTTHUMG00000165254.5" -0.31366716240691 2.43389908486981 -2.27146730561386 0.0236227466436177 0.0680718671512124 -4.33964388196685
"ENSG00000162881.6" "HAVANA" "gene" NA NA "ENSG00000162881.6" "protein_coding" "OXER1" "2" "HGNC:24884" "OTTHUMG00000128643.1" 0.308073724365845 0.391282446941465 2.27085215400086 0.0236603083110466 0.0681718203979725 -4.10594524688104
"ENSG00000122026.10" "HAVANA" "gene" NA NA "ENSG00000122026.10" "protein_coding" "RPL21" "2" "HGNC:10313" "OTTHUMG00000016630.6" 0.201024293597402 7.40930578254795 2.27078243439039 0.0236645687275855 0.0681758110001278 -4.65976818014455
"ENSG00000122644.13" "HAVANA" "gene" NA NA "ENSG00000122644.13" "protein_coding" "ARL4A" "2" "HGNC:695" "OTTHUMG00000023374.7" -0.21271228516123 4.47029971472635 -2.27069191314406 0.0236701012843431 0.0681834651259599 -4.57077458398535
"ENSG00000280003.1" "HAVANA" "gene" NA NA "ENSG00000280003.1" "TEC" "AC097637.2" "2" NA "OTTHUMG00000175714.1" 0.383482298979331 -2.92186125298671 2.27061653453792 0.0236747091993369 0.0681847646102109 -3.8511290819118
"ENSG00000171408.14" "HAVANA" "gene" NA NA "ENSG00000171408.14" "protein_coding" "PDE7B" "2" "HGNC:8792" "OTTHUMG00000015641.2" 0.325016263148523 1.40656222941092 2.2705616460153 0.0236780650413013 0.0681847646102109 -4.17194958696839
"ENSG00000248988.1" "HAVANA" "gene" NA NA "ENSG00000248988.1" "processed_pseudogene" "PSME2P3" "1" "HGNC:30156" "OTTHUMG00000161987.1" -0.382322383843683 -3.24741614008135 -2.27054341526477 0.0236791797469623 0.0681847646102109 -3.85940788629408
"ENSG00000128271.22" "HAVANA" "gene" NA NA "ENSG00000128271.22" "protein_coding" "ADORA2A" "2" "HGNC:263" "OTTHUMG00000150761.6" 0.341318412985096 -2.8002833965776 2.27032431095621 0.0236925802916869 0.0682150672393316 -3.86658962334414
"ENSG00000129083.13" "HAVANA" "gene" NA NA "ENSG00000129083.13" "protein_coding" "COPB1" "1" "HGNC:2231" "OTTHUMG00000165824.2" -0.133298481840074 7.34596525783973 -2.27025011864167 0.0236971194323114 0.0682183787886907 -4.65992473881475
"ENSG00000087191.13" "HAVANA" "gene" NA NA "ENSG00000087191.13" "protein_coding" "PSMC5" "2" "HGNC:9552" "OTTHUMG00000179013.4" -0.16484470639662 6.56399410646363 -2.27021146056266 0.0236994848621866 0.0682183787886907 -4.6627888399101
"ENSG00000271913.7" "HAVANA" "gene" NA NA "ENSG00000271913.7" "lncRNA" "AL035530.2" "2" NA "OTTHUMG00000185830.6" 0.253063836911905 0.671857147508557 2.26993828856507 0.0237162057068651 0.0682544398091644 -4.12439054321896
"ENSG00000185532.20" "HAVANA" "gene" NA NA "ENSG00000185532.20" "protein_coding" "PRKG1" "1" "HGNC:9414" "OTTHUMG00000018248.15" 0.280997225915067 2.99368402187163 2.26988471199682 0.0237194863305288 0.0682544398091644 -4.34056270928102
"ENSG00000164520.11" "HAVANA" "gene" NA NA "ENSG00000164520.11" "protein_coding" "RAET1E" "2" "HGNC:16793" "OTTHUMG00000015796.4" -0.481906506128318 -1.74305597495274 -2.2698657283322 0.0237206488413123 0.0682544398091644 -3.9799615609409
"ENSG00000085978.22" "HAVANA" "gene" NA NA "ENSG00000085978.22" "protein_coding" "ATG16L1" "2" "HGNC:21498" "OTTHUMG00000133619.7" -0.118517667732608 5.30237212576124 -2.26977780467478 0.0237260337068536 0.0682616501868099 -4.63171590149364
"ENSG00000080802.19" "HAVANA" "gene" NA NA "ENSG00000080802.19" "protein_coding" "CNOT4" "1" "HGNC:7880" "OTTHUMG00000155568.5" -0.10944277449036 4.57601099977546 -2.26931400128517 0.0237544568645277 0.0683351337367084 -4.57679132454708
"ENSG00000135378.4" "HAVANA" "gene" NA NA "ENSG00000135378.4" "protein_coding" "PRRG4" "2" "HGNC:30799" "OTTHUMG00000166219.3" 0.218974082427955 5.27967120345276 2.26899766274062 0.0237738599683031 0.0683826543550244 -4.62232717597236
"ENSG00000279254.1" "HAVANA" "gene" NA NA "ENSG00000279254.1" "TEC" "AC020604.1" "2" NA "OTTHUMG00000175848.1" 0.399895771826248 -1.84019459412749 2.26880031483731 0.0237859715884689 0.0684091929115232 -3.95189489748953
"ENSG00000229358.3" "HAVANA" "gene" NA NA "ENSG00000229358.3" "unprocessed_pseudogene" "DPY19L1P1" "2" "HGNC:22395" "OTTHUMG00000152928.3" -0.227144260856358 1.59682446370865 -2.26803690662114 0.0238328740126156 0.0685274727978268 -4.23830506276208
"ENSG00000161010.15" "HAVANA" "gene" NA NA "ENSG00000161010.15" "protein_coding" "MRNIP" "2" "HGNC:30817" "OTTHUMG00000163490.8" 0.224663869183025 3.84419981991688 2.26803683950511 0.0238328781396406 0.0685274727978268 -4.47906313656217
"ENSG00000240219.1" "HAVANA" "gene" NA NA "ENSG00000240219.1" "lncRNA" "AL512306.2" "2" NA "OTTHUMG00000040691.1" 0.407308332554343 -1.15254512324652 2.26780490561965 0.0238471436776213 0.0685601766213655 -4.00133224773986
"ENSG00000267046.1" "HAVANA" "gene" NA NA "ENSG00000267046.1" "processed_pseudogene" "E2F3P1" "1" "HGNC:3116" "OTTHUMG00000179902.1" 0.458424626205596 -3.05378770471373 2.26750594793867 0.0238655426074057 0.0686047545128018 -3.84234259146012
"ENSG00000277791.5" "HAVANA" "gene" NA NA "ENSG00000277791.5" "protein_coding" "PSMB3" "2" "HGNC:9540" "OTTHUMG00000188503.3" -0.224514713248387 6.84724628666767 -2.26733632486849 0.0238759873139599 0.0686264588694375 -4.66885104225367
"ENSG00000184481.17" "HAVANA" "gene" NA NA "ENSG00000184481.17" "protein_coding" "FOXO4" "2" "HGNC:7139" "OTTHUMG00000021789.3" 0.194365787405663 4.11215166411241 2.26677422920327 0.0239106273490429 0.0687112225169293 -4.51296803498684
"ENSG00000260273.1" "HAVANA" "gene" NA NA "ENSG00000260273.1" "lncRNA" "AL359711.2" "2" NA "OTTHUMG00000175937.1" -0.268034962325015 -2.44083381498502 -2.26676374942557 0.0239112735970976 0.0687112225169293 -3.920537838589
"ENSG00000267325.2" "HAVANA" "gene" NA NA "ENSG00000267325.2" "lncRNA" "LINC01415" "2" "HGNC:50709" "OTTHUMG00000179871.4" 0.346381221887397 -2.0252772918327 2.266691544775 0.0239157265966649 0.0687156904516389 -3.92317297304741
"ENSG00000274565.1" "HAVANA" "gene" NA NA "ENSG00000274565.1" "lncRNA" "AC080038.1" "2" NA "OTTHUMG00000186687.1" 0.303243240923704 -0.495875995010044 2.26642618894274 0.0239320978020491 0.0687543970539905 -4.05162754699712
"ENSG00000274020.4" "HAVANA" "gene" NA NA "ENSG00000274020.4" "lncRNA" "LINC01138" "2" "HGNC:49454" "OTTHUMG00000185296.8" -0.296288124891405 1.5799673530804 -2.26635509717964 0.0239364854853976 0.0687586710514631 -4.24788255839706
"ENSG00000141655.17" "HAVANA" "gene" NA NA "ENSG00000141655.17" "protein_coding" "TNFRSF11A" "2" "HGNC:11908" "OTTHUMG00000132779.4" 0.321743437333677 3.05275590601143 2.26583366909938 0.0239686886966844 0.0688428357357222 -4.37722191681349
"ENSG00000099992.16" "HAVANA" "gene" NA NA "ENSG00000099992.16" "protein_coding" "TBC1D10A" "1" "HGNC:23609" "OTTHUMG00000150924.3" 0.161094172521774 3.95465285535997 2.26573945752807 0.0239745111896932 0.0688512185450129 -4.5038943850358
"ENSG00000270187.1" "HAVANA" "gene" NA NA "ENSG00000270187.1" "IG_V_pseudogene" "IGKV1OR2-11" "1" "HGNC:5768" "OTTHUMG00000184518.1" 0.600216970174609 -3.01502209717463 2.26560863618385 0.0239825982927571 0.0688661021583229 -3.8476877693525
"ENSG00000262246.6" "HAVANA" "gene" NA NA "ENSG00000262246.6" "protein_coding" "CORO7" "1" "HGNC:26161" "OTTHUMG00000129465.6" 0.186442479984571 3.40130130337637 2.26552995185913 0.0239874635371777 0.0688717317106421 -4.43757577861871
"ENSG00000141698.17" "HAVANA" "gene" NA NA "ENSG00000141698.17" "protein_coding" "NT5C3B" "1" "HGNC:28300" "OTTHUMG00000133499.10" -0.192216795853424 5.31421225090639 -2.26535145753653 0.0239985034626524 0.0688950862210302 -4.64568267261756
"ENSG00000012983.11" "HAVANA" "gene" NA NA "ENSG00000012983.11" "protein_coding" "MAP4K5" "2" "HGNC:6867" "OTTHUMG00000170888.3" -0.139225914109059 5.48061542631804 -2.26523184546353 0.0240059039781513 0.0689079882956378 -4.64939746438752
"ENSG00000233732.5" "HAVANA" "gene" NA NA "ENSG00000233732.5" "IG_V_gene" "IGHV3OR16-10" "2" "HGNC:5634" "OTTHUMG00000176446.4" 0.5511702182052 -2.7150545044346 2.26505191507103 0.0240170401877415 0.0689316091092301 -3.87851361890009
"ENSG00000165650.12" "HAVANA" "gene" NA NA "ENSG00000165650.12" "protein_coding" "PDZD8" "2" "HGNC:26974" "OTTHUMG00000019122.3" -0.206214843225347 5.45914429141956 -2.2648660789975 0.0240285466296125 0.0689562866845935 -4.64735910335712
"ENSG00000079385.23" "HAVANA" "gene" NA NA "ENSG00000079385.23" "protein_coding" "CEACAM1" "2" "HGNC:1814" "OTTHUMG00000151078.8" 0.323363724592658 5.39933571347217 2.26458717680945 0.0240458244636 0.0689975188226982 -4.63876755445082
"ENSG00000153094.24" "HAVANA" "gene" NA NA "ENSG00000153094.24" "protein_coding" "BCL2L11" "2" "HGNC:994" "OTTHUMG00000131256.10" -0.143962109688673 5.07343549822035 -2.26434694694317 0.0240607152345617 0.069031892329557 -4.62931928157094
